Genus_&_Specie,Time,Location,Current_Country,Cranial_Capacity,Height,Incisor_Size,Prognathism,Foramen_Mágnum_Position,Canine Size,Canines_Shape,Tooth_Enamel,Tecno,Tecno_type,Diet,Hip
Australopithecus Anamensis,4.59604732,Africa,Kenya,483.44502,121.35044,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Anamensis,4.59560572,Africa,Kenya,403.28047,111.40831,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Anamensis,4.59528709,Africa,Kenya,285.75595,116.42441,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Anamensis,4.59521184,Africa,Kenya,310.89857,120.05993,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.59508764,Africa,Ethiopia,205.58156,112.19506,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.59437393,Africa,Kenya,468.24516,125.58886,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.59364245,Africa,Ethiopia,416.29763,102.99138,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.5933231,Africa,Ethiopia,313.36347,102.79474,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.59264961,Africa,Ethiopia,197.39907,107.45449,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.59239394,Africa,Kenya,403.44449,125.75224,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.58983188,Africa,Kenya,228.36191,129.80264,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.58923737,Africa,Kenya,226.47736,127.53249,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.5888485,Africa,Kenya,343.21012,131.27282,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.58689667,Africa,Kenya,252.96707,139.56812,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.58661229,Africa,Kenya,358.53738,127.89552,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Anamensis,4.58629205,Africa,Kenya,425.47316,125.53504,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.58431207,Africa,Ethiopia,421.75672,118.90376,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.58414898,Africa,Kenya,352.89923,137.23116,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.57984255,Africa,Kenya,468.01966,128.38869,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.57975723,Africa,Kenya,494.01262,124.35287,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.57950059,Africa,Kenya,377.51746,120.0636,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.57936222,Africa,Ethiopia,337.06656,112.58567,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.57882584,Africa,Kenya,203.19872,114.39409,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.57858704,Africa,Ethiopia,294.33177,114.86623,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.57857064,Africa,Kenya,356.50268,119.41447,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.57777583,Africa,Kenya,282.50054,137.82692,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.57750017,Africa,Ethiopia,390.45619,103.66382,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.57664324,Africa,Ethiopia,372.51382,111.71656,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.57570088,Africa,Kenya,472.80016,114.84117,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.57493148,Africa,Kenya,366.89701,129.01357,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.5745593,Africa,Kenya,397.19066,123.16225,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.57443244,Africa,Ethiopia,401.70951,118.60056,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.57394785,Africa,Ethiopia,181.52223,115.87575,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.57321531,Africa,Ethiopia,163.20455,107.18605,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.57311707,Africa,Kenya,305.10067,114.5289,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.57182006,Africa,Kenya,209.88173,128.66869,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.57105894,Africa,Kenya,481.22549,118.87546,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.57006322,Africa,Kenya,261.63466,136.68159,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.56946539,Africa,Kenya,484.16133,116.36922,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.56928175,Africa,Kenya,278.53647,125.83232,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.56904145,Africa,Ethiopia,431.79988,112.35859,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.56880866,Africa,Ethiopia,445.15823,119.22782,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.56865488,Africa,Kenya,467.08481,129.00107,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.56815899,Africa,Ethiopia,420.99511,109.08234,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.56806636,Africa,Kenya,450.28465,135.12225,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.56792304,Africa,Kenya,222.38129,134.06323,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.56788056,Africa,Ethiopia,399.39239,116.57956,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.56745312,Africa,Kenya,394.04631,121.95907,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.56732074,Africa,Kenya,244.65851,135.46545,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.56616224,Africa,Kenya,301.77839,129.17248,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.56557096,Africa,Ethiopia,276.7697,106.30322,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.56510815,Africa,Ethiopia,230.17751,104.89098,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.56474807,Africa,Kenya,262.81118,115.85308,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.5646827,Africa,Ethiopia,388.4792,113.58299,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.5632432,Africa,Ethiopia,168.97762,109.37411,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.56322654,Africa,Kenya,299.72381,124.31327,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.56008633,Africa,Kenya,330.63973,137.74936,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.55883162,Africa,Kenya,496.00406,137.21196,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.55842892,Africa,Ethiopia,418.9471,103.02177,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.55643365,Africa,Kenya,394.38558,116.75836,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.55584806,Africa,Ethiopia,176.56863,101.01611,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.55518495,Africa,Kenya,323.74501,114.70148,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.55509625,Africa,Ethiopia,444.94114,111.65787,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.55440876,Africa,Ethiopia,391.25918,118.93726,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.55419165,Africa,Kenya,406.65162,131.7133,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.55388219,Africa,Kenya,486.0242,120.87617,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.552475,Africa,Kenya,316.12614,122.55052,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.55226031,Africa,Kenya,313.2025,135.63032,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.55218383,Africa,Ethiopia,290.01783,104.97453,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.55071644,Africa,Kenya,409.75952,121.36795,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.5505007,Africa,Ethiopia,164.20911,119.67704,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.5497295,Africa,Kenya,375.18344,130.77889,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.54966237,Africa,Ethiopia,369.67973,103.19791,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.54839184,Africa,Kenya,231.99344,111.92123,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.54813355,Africa,Ethiopia,232.98685,102.21504,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.5479054,Africa,Ethiopia,333.84222,114.93497,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.54700909,Africa,Ethiopia,266.73577,107.8513,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.54454173,Africa,Kenya,314.86632,121.40251,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.54380297,Africa,Kenya,447.57578,123.59338,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.53803524,Africa,Ethiopia,257.21781,113.4878,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.53789076,Africa,Kenya,235.40872,130.54531,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.53701953,Africa,Kenya,320.143,138.52517,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.53606203,Africa,Kenya,372.79952,133.63817,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.5359204,Africa,Ethiopia,218.09851,111.77619,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.53577385,Africa,Ethiopia,250.41834,101.86227,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.53528596,Africa,Kenya,354.05619,123.3471,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.53511197,Africa,Kenya,447.80574,116.61497,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.5338187,Africa,Ethiopia,278.11306,115.89476,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.53294257,Africa,Ethiopia,155.81496,101.85722,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.53131033,Africa,Kenya,284.46564,124.50329,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.53049269,Africa,Ethiopia,242.83643,107.87986,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.52885111,Africa,Kenya,399.8438,131.41878,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.52883493,Africa,Kenya,216.30167,127.56393,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.52875068,Africa,Ethiopia,252.95505,113.17683,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.52837569,Africa,Kenya,451.78509,134.12468,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.52772353,Africa,Kenya,332.83089,127.2303,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.52732283,Africa,Ethiopia,368.59198,108.45381,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.52708657,Africa,Kenya,374.1623,110.12884,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Anamensis,4.52677609,Africa,Kenya,411.95172,122.3721,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Anamensis,4.52593467,Africa,Kenya,321.80913,115.8887,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.52558999,Africa,Ethiopia,348.3261,105.83012,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.52418258,Africa,Ethiopia,413.00588,117.89091,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.52403529,Africa,Kenya,312.32747,120.40399,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.52379166,Africa,Kenya,283.54302,131.40921,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.5222832,Africa,Ethiopia,345.69792,114.12008,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.52155963,Africa,Kenya,333.93974,117.6746,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.52143966,Africa,Ethiopia,223.17633,112.47866,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.52136151,Africa,Ethiopia,291.73599,115.70518,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.52005703,Africa,Kenya,350.76343,128.27774,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
Australopithecus Afarensis,4.51866049,Africa,Kenya,217.19147,120.6533,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.51586359,Africa,Kenya,488.58812,129.41248,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.51558698,Africa,Ethiopia,259.75766,108.84903,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.51486158,Africa,Ethiopia,228.41112,106.53463,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.51407212,Africa,Kenya,222.37516,127.29064,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.5132631,Africa,Ethiopia,174.7058,103.3832,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.51300443,Africa,Kenya,261.89356,128.90518,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.51243942,Africa,Ethiopia,298.57976,115.4784,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.51056522,Africa,Kenya,408.69853,125.43775,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
hominino Ardipithecus ramidus / kabadda,4.51050497,Africa,Ethiopia,235.49238,100.32281,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
hominino Ardipithecus ramidus / kabadda,4.51002013,Africa,Ethiopia,312.18559,116.14316,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Afarensis,4.50845234,Africa,Kenya,430.23035,124.94466,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.50586098,Africa,Kenya,349.46585,133.61418,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Afarensis,4.50481518,Africa,Kenya,239.28185,139.60372,big,high,anterior,big,incisiform,thick,no,no,dry fruits,slim
Australopithecus Anamensis,4.50367129,Africa,Kenya,384.95213,112.90035,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
hominino Ardipithecus ramidus / kabadda,4.50301733,Africa,Ethiopia,449.8352,110.25901,small,high,semi-anterior,small,conicalls,thick-medium,no,no,soft fruits,wide
Australopithecus Anamensis,4.50169156,Africa,Kenya,387.63597,113.48929,big,high,anterior,big,incisiform,thick,no,no,dry fruits,wide
